director_id,movie_id
1087353,201777
32495,139334
32495,38681
32495,317683
32495,106922
32495,107068
32495,200867
19396,183039
19396,27638
19396,29094
19396,42288
19396,53769
19396,184351
43652,265712
1311591,265712
63477,294690
545138,66164
545139,66164
133403,66164
1041643,49239
1109818,138941
105574,254193
1097527,144204
106347,30460
70890,279972
1293994,112454
125977,137370
42016,324279
223525,330275
1117482,142528
233489,59346
931581,85025
49168,135281
76245,291362
76248,291362
102383,260030
11181,150689
15774,326359
1120694,326359
1314043,283302
91394,321644
550414,263281
76325,228968
1434996,319975
17867,238215
238156,327225
79726,85511
34751,99909
83399,43871
40940,5065
153323,261249
1153564,171045
29662,124521
29962,221395
73150,43018
1050920,110965
40230,297850
70308,32941
130402,179715
39012,48719
55790,40681
221027,71507
105477,65506
198148,39001
1107433,133601
19744,163631
130945,51136
1035,70202
101225,109102
51572,48457
117718,25548
1018810,72003
940785,169158
1233554,253283
1113696,323555
89924,158113
89924,148410
1107974,137960
136975,46586
93905,200324
74623,35946
149749,71626
1332306,264553
29907,141978
1387845,45197
1681499,45197
39743,35023
227455,193523
68627,236314
1367731,295058
1387850,305450
1380244,300364
1441577,324436
1426709,325205
2589,13923
112400,55784
584956,89531
2332,88418
1033620,256306
1221292,215637
77257,14733
77259,14733
16356,228558
1422815,70027
400950,77787
41092,69576
69903,328233
134878,47467
1285705,221488
54804,69999
5524,121830
112019,39522
140371,154140
1381159,193229
113939,13277
72197,97899
938146,67654
10316,47432
30052,25055
1029284,101904
137703,31347
123909,40261
35525,102938
35525,103432
39853,28784
79272,72993
27339,91583
28236,94468
28236,90086
55992,32064
113876,199578
239235,175774
1066135,75028
57193,243688
36588,266647
5656,252512
72343,45148
81285,37039
39460,40113
1033123,257444
1420355,322378
1420356,322378
931406,272634
98539,100205
73460,271674
84525,59414
115122,267481
51000,27035
51000,27036
100979,71910
1293869,253307
57270,262500
1312092,325138
232123,82448
145228,230179
113610,39385
65569,142408
65569,78258
34580,40180
1056311,118412
1056311,113082
1056311,144288
231431,271724
77964,30496
115927,18815
78438,213110
52870,228161
85716,20377
69912,261375
31033,69619
44726,71924
95456,62243
83467,252714
83467,252888
83467,125990
83467,252144
83467,128364
83467,97593
83467,82598
83467,216153
83467,181269
57777,260947
71872,245703
35453,266396
1167896,275060
1167896,276401
1179821,199647
1179822,199647
1179823,199647
1179824,199647
1179825,199647
1179827,199647
1179828,199647
1179829,199647
1179830,199647
1179832,199647
1179833,199647
1179836,199647
16862,38198
40541,255343
96934,74746
139107,47570
107010,30792
40378,108723
109555,48691
99437,48691
123219,314389
1160284,255890
87009,260176
1104912,136070
143014,244063
55018,227975
17051,220493
2127,168259
86688,277685
929386,246308
585208,140441
64618,228973
89817,23155
1075464,105503
39853,59098
39719,284013
191935,75848
99234,97559
72543,26340
30942,255843
163641,79823
33008,26113
1293582,256030
1094069,291272
222470,293970
30942,112058
1050728,73612
58603,119552
107011,80624
98385,90806
16830,60079
16830,63590
16830,10580
103474,69165
11454,167951
76418,87122
39608,5896
39608,31281
76409,23504
57731,23504
102439,57219
107414,40927
589129,87178
44725,70903
141710,49038
147594,71750
100645,50295
13776,51434
102627,38652
143280,117428
143280,117424
170706,31942
58729,94236
254081,120386
122913,42030
1110543,174383
41222,110624
18378,163630
1270,28263
583088,173638
583479,241855
1074560,241855
66823,327029
122913,81475
15175,121052
25854,266537
930357,276901
1408873,302465
587559,79570
140374,48376
103188,81464
30942,76172
54469,240745
17554,169656
41222,47412
545727,137222
545726,137222
72543,40040
72543,83361
15872,35453
74638,267793
56506,19318
56506,40344
1081564,136190
163641,94874
120493,106682
120493,33018
120493,106679
120493,38446
120493,86643
120493,36600
545727,285863
54751,8371
125738,181283
53188,78402
121867,39041
589376,105766
109124,74119
30571,118083
17784,149926
74881,13015
93550,184155
23442,32334
1106992,137221
89575,81022
1058994,317168
1066863,317168
1149636,165027
4566,283227
1011340,187252
145518,31413
1044251,108540
1044252,108540
16862,45777
31074,52980
31074,52874
31074,64912
31074,52979
1870,9527
57852,9527
67924,79572
52803,257091
89250,143928
86626,326665
586116,322518
1143362,161064
108246,305091
8626,130100
20646,53915
66059,328032
53943,96217
44132,80527
1244885,259616
95255,35177
16812,1269
16813,1269
144220,51450
17010,1419
106021,14642
964889,298751
1128397,298751
66879,79433
66880,79433
587167,79433
48304,81086
1097133,133396
104243,150056
232375,61104
68595,11207
73161,16119
1148891,167161
51601,11651
57324,204712
52102,11179
1080785,79361
300347,21385
1085093,33719
37709,114438
1102683,238302
1272710,238302
145639,130798
24530,50166
57542,50166
11195,33436
45916,5833
80118,78694
108657,333324
18037,12128
562154,71191
136745,15713
59338,10659
125426,48411
18090,1615
18064,1616
21440,11084
92317,24696
56477,9497
56494,9497
22175,2169
52961,9337
6273,6172
4617,78313
35408,9673
56477,9514
57796,9514
22164,9496
16808,73770
59338,10036
1247085,233438
46981,11664
37705,9572
19921,1915
6543,51880
260050,258751
1257891,208982
2332,254578
1234970,328595
28672,160171
120229,160171
95375,287422
1011,254200
584335,265563
1181022,293771
90522,272162
100131,177436
569301,179053
130325,138486
998473,180721
66800,44119
33026,153162
50300,103164
1387388,301225
1387389,301225
117075,214447
115122,35428
17700,91628
21737,9478
56477,10470
57917,10470
61970,10010
57982,9565
58483,9677
25509,9677
37705,4436
18037,9274
980218,285213
108847,32099
85925,286971
49064,47745
49064,332079
70703,290864
19333,42023
52094,264098
52094,202639
137349,46696
233900,29582
77709,106268
31155,27662
56953,68745
37361,15469
34170,242628
29802,112739
138006,114116
1214133,167262
1214133,204737
94180,58920
1214133,120520
1214133,257574
1214133,241797
16412,187482
973039,245260
29471,17212
88688,22365
78845,29254
42309,15674
87407,183218
85813,20893
2176,277388
100131,278283
136153,46368
51705,273341
103931,184267
120437,52827
103589,36335
548646,140212
573790,75006
110427,237756
617138,276904
1084905,221732
1084905,221731
62773,323967
95321,299551
1132562,106717
125101,294993
18502,9629
74436,146229
1368963,294991
1368971,293572
1288895,253376
61510,265019
90365,299588
107395,314065
213199,298093
84749,15286
95407,50288
1315119,267457
1181046,274815
1296615,257134
420426,77586
1198774,214135
1107515,228426
88782,53252
587621,73534
109876,53435
1356573,288618
1323143,259843
1088581,129115
84675,126883
1037367,84925
1292036,255253
1293509,255979
88164,67183
106491,61117
106491,52736
46054,37573
39460,84724
55948,84724
139722,83567
145518,101995
150615,54424
115009,35964
115010,35964
228610,124611
228610,270336
228610,270409
1109620,138767
8246,254023
126784,131739
22423,2189
61797,44664
121760,110538
1310251,264763
74626,293126
90661,60029
56173,52117
102627,67693
1315107,148833
15858,57683
543495,163523
543495,82401
543495,46836
1375275,296095
83998,70349
76999,276906
971273,276906
1427685,300690
1296775,257214
106491,88338
1196669,49497
987165,169379
109876,142216
98385,117509
108116,46578
132840,62545
1159715,177354
68682,27200
65271,12601
175323,151123
7316,263109
1307348,263109
67360,244539
143622,62678
1725,26447
1197825,192452
5696,14630
1008494,81457
158955,58507
1092566,98103
225892,57308
167403,46830
1029713,101968
15672,16217
32767,15029
98385,117510
109095,151370
97960,54803
30123,210777
1640226,117512
33056,134308
85551,58219
70212,308504
81220,83706
20646,40817
992658,92038
1163938,72024
23287,321640
1370766,296029
106853,30723
21458,85598
1062846,190913
105643,321528
1582981,85948
78223,268523
126125,228692
8858,58411
228434,251489
1039360,251489
51809,38923
97864,30467
186788,93935
935450,87817
935451,87817
935452,87817
935453,87817
935454,87817
935455,87817
121758,38981
1286745,251419
1131434,151141
1164730,181801
108079,31448
144482,51743
41355,134153
101225,29631
938816,90888
133502,304357
68381,29611
58728,283703
58728,159479
14692,50220
142404,248808
1163163,33370
1163166,33370
1163167,33370
1163168,33370
1163170,33370
1435004,328763
49625,11677
18969,10146
84425,269148
84426,269148
1233237,18506
87673,231401
1202387,231401
1452601,13584
1073344,158455
19333,111149
1212522,276902
1331052,284189
144812,51883
59338,9803
68774,332356
4109,156329
32733,41422
1558425,79908
98385,36808
124135,40600
1070460,119592
543495,24626
62826,255324
1039407,27886
72900,27886
1039408,27886
143888,104043
1185651,79054
930624,84997
555064,117514
99627,93922
30683,129332
106244,30411
98385,29819
1022680,38967
52629,31086
576249,93937
100214,114674
518972,228108
51809,84771
1039560,89931
238647,38916
57109,30296
115999,36696
116000,36696
64190,214827
78021,93215
78023,93215
72477,56379
101225,248559
68687,29108
1452871,47946
136834,334651
15705,43030
24492,31344
27444,44672
110464,84777
224970,202337
52371,52894
940807,242575
592646,81894
1017290,98308
17699,30643
70308,54118
29287,72178
63550,37935
30038,58242
96369,107287
437833,65218
98385,116521
932775,77850
57965,105246
6046,71697
66987,89909
51785,260672
937734,200114
66088,188826
55264,8490
563572,85230
7087,158852
1367952,294083
1367953,294083
21370,37582
107333,322460
80660,255157
227910,167221
209373,229328
1416838,136345
49785,330588
1200309,215658
585161,283708
109402,253639
109403,253639
47061,323016
1285810,250665
1191331,208333
138756,320299
717,335145
586317,267623
571152,74087
77885,19900
58448,26574
8685,253626
65271,10370
52909,158217
61659,259958
92851,59481
148085,283698
55790,53670
1198724,243526
1347555,284270
63852,186610
212674,180418
1434683,312797
1278717,88744
80602,62008
1183241,62730
227939,283707
9200,229182
543302,321678
95675,26569
1099847,253303
1099847,134662
58375,256961
141963,282313
478644,32901
1319649,261273
1266201,312316
76864,52629
151086,54770
1142319,139302
1777,287587
1122764,145474
3401,19306
1323122,270654
72611,269776
97967,103199
588736,328799
90522,127475
1029069,203072
51677,100351
1094582,132128
1320243,90509
230668,195385
230668,92233
230668,77029
230668,91255
3428,92389
3428,72002
3428,167101
3428,3164
3428,30034
8254,30034
14838,52681
33223,44409
143385,44409
74566,265741
89749,43789
98132,95493
13973,281180
1099957,134693
1099958,134693
1126234,46915
14878,91472
58021,52212
1382199,301229
128795,86269
40903,61865
223520,85184
68338,274415
14875,86258
117686,94739
1378416,299353
50577,92716
103580,70247
85637,128043
81856,147264
236535,185843
84641,45679
143561,291558
34693,47944
98940,20036
1146982,165321
101743,28855
129482,128614
104930,91683
221734,278990
19119,270400
1088094,259453
572295,214464
245796,214464
80752,38154
562940,38154
1216479,35703
63937,43913
113889,17669
42309,164331
49214,97829
130791,281778
231004,330431
13367,19599
12180,14572
115999,260310
1305988,260310
43652,248087
1363082,225982
28445,139862
34580,75066
1358976,289720
1049134,282631
4081,32029
27014,96337
58075,55044
40402,85644
160914,84511
40402,144498
1295479,290865
239290,75989
43553,49823
56828,154276
73496,241939
1125143,246654
57323,12697
57324,12697
228177,329540
110557,18068
5281,278316
66121,228205
129768,272418
1038004,142115
146539,52333
41702,38035
27146,266331
133133,45873
930644,284289
1427249,325382
1427250,325382
11011,284470
1843,332759
18618,228381
234103,290043
206651,254936
85675,21461
67592,295592
67589,295592
81210,315367
1402638,313074
69918,114003
1193820,128207
64114,35852
1182832,201132
64278,28904
1710169,194883
137549,46808
109745,293863
1011002,297702
1449268,250756
1069818,132342
1157087,319389
1063900,174615
71797,329241
1314222,261906
15892,256924
1119341,143525
60050,21891
98288,333089
219533,70758
9264,283691
1004039,95056
130610,44216
130612,44216
30956,87503
12150,198044
1454859,336018
42171,85966
29433,26503
29433,39992
29433,48846
62081,37932
1426405,325113
3289,309304
77008,248611
100036,131455
95143,39185
9778,54735
151047,54732
151048,54732
1189049,265330
100134,214074
28233,26687
67106,13892
57604,333103
115666,21383
7847,197583
571455,73529
571455,122662
129952,50794
1906015,111771
1305564,262009
91452,250745
928400,168864
29226,300155
152510,60591
39022,77128
116780,27698
5678,252845
121588,250349
147358,108309
143069,261860
1434686,312793
88970,192712
227397,80530
1372762,296941
1202387,290300
1249897,290300
1510280,311627
97180,297270
80672,175112
78221,100830
1068712,118762
41029,44706
59031,44706
118288,31042
1358982,289723
60438,28969
1844,269258
1074547,36897
2675,101669
125071,45190
1217656,327418
1339342,321030
1218992,332340
558719,72953
1191198,63573
1188493,290304
1380177,290304
142960,144097
11431,106824
105984,107321
12962,12447
92561,127546
21305,31899
120686,70026
933697,86768
84736,142150
551989,56555
236855,52702
70862,204686
1023489,134608
14729,170315
1112607,309889
36061,18819
62303,10037
89794,122252
64875,186869
108983,80168
14878,118549
16412,48136
26265,56153
26265,155597
26265,142358
26265,56177
26265,56134
1313684,266689
224872,54388
223823,96087
1007685,96087
216925,253262
1614851,328252
132876,254128
19840,241257
1186229,284537
120529,242332
34796,79968
101142,63187
101142,53623
101142,92705
31963,29100
101142,155128
136396,51476
49450,63029
87459,28663
1083210,59873
89981,23334
121070,46626
234495,109279
6837,81720
66969,89156
72343,259180
72343,125889
211659,284689
57604,300302
87014,90171
72343,258630
129774,258630
41159,89315
31274,134602
113525,173205
1039286,105972
1039287,105972
191341,105972
97555,321494
26183,39412
70171,40978
135616,40978
130313,146047
232381,61108
985182,40348
31775,39965
31775,28682
31775,28324
31775,28325
45672,28574
1622145,153035
38595,89817
64114,84708
11431,99545
5678,294085
80387,166260
85456,146270
1141406,31524
1290174,290504
582632,290504
1157604,174351
4453,250734
1285174,249916
1088208,121929
930694,84300
1106577,282983
1110380,139215
76100,202575
1324172,202575
1294126,134126
228102,150230
192830,259611
144590,265851
144782,214093
146169,214093
848030,71394
1040955,259072
22467,107184
22467,182067
22467,254321
22467,2192
22467,110260
22467,229134
22467,49212
22467,28318
22467,30997
22467,28678
22467,52809
22467,50849
22467,52810
22467,53155
22467,94809
22467,52808
22467,28489
22467,105859
22467,3701
22467,28488
33820,28488
22467,68146
22467,3699
22467,64630
22467,105079
22467,64525
22467,145002
1076630,148431
1076630,151423
1076630,260857
937659,268159
1200557,215946
94917,290656
1070831,92397
80948,15165
4147,13284
45916,15016
1410773,316322
150660,21705
182269,21705
569196,73456
1350796,285733
80948,57737
129373,57737
440763,13002
176153,129533
85435,13004
440763,13283
80948,23566
45916,168903
80948,13459
45927,255718
80948,196254
92125,16418
80948,16962
80948,13285
4147,13285
45916,15015
440763,15906
1247742,227200
92125,18198
565467,136215
1882879,136215
47873,53019
592622,56858
69174,33447
85340,304410
1413740,249070
147227,96349
77846,104513
1108751,104513
550928,68370
84074,216989
61440,289339
118441,54002
1105324,21671
1460387,335819
69416,44683
84614,37339
117468,37339
22173,218670
95759,240704
29962,183832
1361809,290815
276459,200918
1118360,174378
85203,227325
27014,135214
228472,209556
1193841,209556
38883,160768
1553042,287815
568662,193418
121614,38911
139139,173911
3926,75947
73875,283322
1267618,232351
16294,275601
233516,44720
1348217,284581
1141883,182228
74600,288931
1141509,288931
145057,85129
141475,314407
588402,171755
1620913,256562
164665,256328
999717,55194
240747,65252
1184625,111173
62410,64316
1184014,201867
69237,221418
650890,84350
650909,84350
937342,89595
1423197,320179
78060,128766
226403,57510
99916,158443
1097868,133741
1097869,133741
1083369,179159
1538408,179159
1288779,253291
1288782,253291
56359,75910
1266207,49785
1444883,332286
1444884,332286
229298,42413
52172,110980
9994,330115
80384,316715
2303,50106
2765,42156
2303,42156
2303,77352
1035379,320882
137002,64714
1389816,306482
1206929,168758
76978,153737
61357,60170
41159,240607
1129382,149868
61763,301728
1187886,205466
1104836,130612
1347622,284305
1347623,284305
80207,101852
1135710,285581
1034447,332835
994163,326923
136505,265934
565861,256021
1145683,164286
48659,252596
70602,252596
1078358,252596
5058,273879
136082,54466
30416,147055
15239,147055
59841,89857
1129914,323214
1168608,327476
9281,254470
552014,59839
34630,62363
41159,121927
1209592,223895
127027,264471
1276554,241553
1276555,241553
52044,290370
9855,172747
41159,46568
41159,46443
41159,61738
41159,241562
126566,44488
985182,101652
985182,187447
1041643,187447
985182,97987
985182,107193
103156,218772
238118,72949
2801,94527
1105685,136368
1313524,266621
1313525,266621
50577,108353
50577,70324
50567,183049
50577,183049
39779,134223
39779,96793
39779,139170
137455,75193
1367182,190795
1304310,261033
14405,258099
1458315,337101
30942,90879
16544,108969
16544,187219
16544,52777
16544,259550
16544,130401
65026,13775
65026,1481
1044286,174754
13899,175869
18740,50868
30018,50922
105407,67025
985151,214138
472630,330544
2725,147287
6759,42770
27014,9646
1313192,266442
143984,213857
71788,27998
119406,277662
544583,66082
2725,127142
49214,29846
1036754,208517
931237,208517
126870,191829
91789,242629
89683,188465
11431,252886
2662,257084
6593,257084
54033,257084
70520,193524
16863,258480
1447271,333382
20833,120370
113607,147841
1227885,313867
110968,57419
137388,31789
15959,42533
116103,61777
1183513,201419
35466,173165
29226,69129
1109560,129360
124713,134255
5917,326284
1113705,218482
1274247,218482
587376,242065
78922,241882
85670,21625
85670,28740
92905,48842
148747,17593
89650,55033
1387468,305088
219961,245846
107669,31139
1090090,123969
1190421,42279
1427193,191608
28781,78478
1155329,257521
56891,298830
108217,276550
101109,34312
1100753,118612
74893,127326
227679,58301
1208291,222885
545763,148782
225024,71393
386918,123949
967330,145221
1200580,215976
1373655,297362
70262,76018
71150,40537
90522,102165
69982,308715
87772,58128
80387,21614
122423,254320
931328,322766
101410,88937
1354319,287483
235138,287483
1305360,256057
1354171,287424
29448,28746
1041643,40029
100054,103067
76310,14067
29214,268920
103482,41051
1062805,223485
1108981,138502
124635,259830
226552,291854
92101,24632
937775,169844
58687,84572
20781,65497
29648,193387
93934,40774
28976,35564
118639,94365
131096,87321
53387,291613
25735,103675
16847,171424
1291551,337210
1470490,337210
81297,113040
21544,244418
21544,114953
33717,182424
1149313,167649
110588,33382
101868,310319
12015,21554
931867,215520
1466076,337944
74623,248574
58005,292040
12329,61041
109891,322488
72769,56959
27014,75162
40940,5061
560232,63625
563356,190853
6869,261039
139138,261857
1287825,51560
980242,91584
234363,17566
1086386,224303
225109,283704
97646,104146
117691,115384
117691,140470
1059261,140418
117691,74314
120437,125873
120437,38433
120437,140472
21598,5056
21598,26181
107226,277399
45343,105869
18355,321769
1352997,281730
125690,118575
1061574,294544
110169,48643
116986,43351
15196,12826
15196,84628
15196,191322
94134,61803
15705,73369
96255,236395
109695,52051
124135,78552
1035829,104106
1426388,320703
39853,170277
91389,25973
19328,59142
144826,47590
1176730,165567
14281,32683
112163,334132
1740351,334132
139355,47759
82937,259954
569,291817
14132,33510
27676,32648
583933,170033
89794,35401
1185040,197366
98835,20870
24375,95431
24376,95431
235876,107705
100054,156145
100054,46567
100054,112601
114620,277778
262925,83444
239485,109774
58728,143887
562603,38359
262925,83475
426268,83461
98835,27862
98835,27922
82796,83446
1190262,53194
59898,160833
126421,104522
40260,63717
126421,118794
1096377,64483
585272,179288
127123,41703
1199016,23898
115122,25936
238891,64268
71300,186634
125543,40373
112047,339533
40007,110419
39012,36530
30647,3122
30648,3122
229180,281418
1301085,259261
578,286217
19032,22376
68662,112355
1054642,112355
1330045,276137
1330046,276137
90081,333381
584919,109835
76021,30778
549026,86633
1080891,294862
229501,250784
1462214,251516
97087,151693
1031221,102596
1031222,102596
1287492,58859
116143,320295
85665,323517
81085,273886
143675,20963
64219,64100
73624,187771
73624,64577
73624,270585
1061601,240478
1135240,269494
39996,82465
18669,119687
119015,37873
18669,43112
56194,310593
82751,189243
18669,20806
18669,247451
18669,261419
7501,198312
201393,198312
35736,21297
87378,21297
99710,46406
78916,21175
83594,21567
85387,51216
76813,21570
586237,56927
51845,42098
11266,334074
1036815,318256
1036816,318256
237282,45210
99280,27937
76381,337789
992858,89330
5561,154397
1045533,198240
141989,122767
187055,122767
69038,62558
38756,92469
24867,200445
127333,85602
29765,155797
71097,75903
90522,200331
5696,24085
6603,30929
138867,84642
21598,169618
8929,65651
67971,10986
67972,10986
585035,119409
35736,190940
80386,190940
85670,190940
116143,190940
80387,19025
87713,20359
583607,109028
76813,14394
76813,20968
80387,20364
110148,33125
76981,30162
99710,33124
91552,33457
80387,166259
1064543,339992
51932,323384
1106192,334088
579313,119172
116805,238713
20658,265193
5029,43269
69416,13179
23841,69921
59879,209415
150026,314555
120853,38608
588874,80136
544812,81616
1009351,96411
582417,270015
41039,271718
12011,29510
96318,26861
1215026,229702
67971,58611
67972,58611
129336,43211
67971,38262
67972,38262
229575,58615
49450,58613
73690,57918
106345,43646
69038,173177
106345,43648
106345,61303
106345,43649
235259,75001
129106,328720
120189,58191
67971,38285
67972,38285
53657,43571
227311,121516
57641,75336
146793,82066
67924,139563
31962,49352
45258,49352
102214,49352
213402,49352
213403,49352
104367,246917
31621,39895
22812,2197
99916,101029
30956,19095
88820,19095
1379024,19095
107466,30993
90522,103612
84981,17381
127608,42251
76864,264525
1275990,268100
1337527,280276
933503,86700
11649,222936
887794,44486
52208,39309
133025,132551
112391,34449
143561,79757
92227,231625
70235,98120
236761,135695
223965,161545
225160,250235
1156668,173847
1151788,169683
120127,231176
120127,53319
39012,245906
91628,69520
1287508,215646
1274996,239877
105084,95565
1082434,126315
229294,84196
7166,316067
55052,158589
1280037,244783
1288722,253267
34949,300179
87550,21265
935843,126969
57795,245527
85009,245527
140506,47246
1125302,279992
17623,159967
137768,46923
137496,146045
1084403,221171
137496,46809
137496,146030
137732,47150
2106,175518
2106,146730
143722,72204
32277,20333
137842,70122
1282041,343070
1084408,231562
143014,117452
137813,46930
1455094,21535
225517,199374
584991,262311
1305968,262311
21394,9288
584992,78696
144321,51604
1413697,150473
1413698,150473
300472,76101
65518,61035
160,223932
24380,2462
19069,66135
930627,176077
1158417,176077
30706,53780
11431,252894
135468,262788
120229,320006
17948,37307
90375,106113
93905,191487
73151,202198
211583,38309
46199,334440
1144880,294483
57604,296192
57604,296194
87106,279960
44931,298664
12804,73208
108681,31984
37360,43419
1225777,112618
933706,115572
39996,14755
13265,105056
60678,86412
935043,86412
123401,33744
3632,127564
238433,25939
1579144,25939
72254,78992
31312,26357
103910,29467
84641,84365
144397,124026
57832,300168
35770,132316
127787,74458
124579,40777
183036,188222
229702,328483
31074,107637
121256,82576
95135,146679
142618,321109
165752,173541
144196,328692
1313761,266718
1076634,304640
130093,46359
6163,343371
51470,85581
1057076,254007
81675,303281
81676,303281
1507069,85428
57604,315850
442985,270886
1219769,288980
556110,69352
1089880,212481
1197373,217787
57604,296206
571505,107308
118441,16247
1022656,99904
1046547,109463
532227,116439
114464,86541
100888,53210
33315,286521
12890,150540
1358967,289716
1024444,285851
1393833,307931
109744,250556
1115689,141884
237341,52721
591123,58333
1208760,223249
1208761,223249
544748,206197
38696,89072
38696,18589
939537,295595
46588,271714
1051292,38248
1718765,38248
1718766,38248
1031934,122525
103156,222517
103156,59871
103156,260899
103156,157683
103156,111697
73112,13803
1164588,192142
1161749,171769
103414,273745
49552,75748
49552,198657
1623373,75719
550104,41331
240352,40657
86257,81021
110511,219572
948217,40090
141026,40090
1021244,40090
1176,15956
937892,192028
1298441,192028
1135820,154793
1135821,154793
935588,87851
121962,39060
42748,5302
227311,107052
132257,59156
70562,42220
70562,68882
119430,68882
227311,68882
5811,82114
5812,82114
31892,82114
31894,82114
32375,82114
69973,82114
70562,82114
119430,82114
227311,82114
234556,82114
239917,82114
35256,79750
122016,108535
32375,103216
31894,68816
57641,56369
57641,58404
53657,193641
229222,59336
230426,60063
223708,55960
198844,54398
229222,82481
227520,199222
575114,75442
351901,75442
1048491,189334
226101,71063
70562,105616
57641,186630
57641,81871
25317,81871
119430,81871
227520,81871
31898,61911
32375,61911
25317,61911
95456,61911
229222,221527
223708,99916
557009,63687
1024357,195413
227311,62036
57641,48937
1038645,105778
1038646,105778
116799,32728
116800,32728
65843,46278
1540341,44694
1016158,79554
143658,174733
97901,277597
10943,131634
52358,272878
10965,257344
109745,283489
57270,262504
11343,259316
40223,38700
19066,270919
1418980,321315
93905,25506
230926,60363
100979,122268
99916,48885
32175,61669
109997,33057
234817,157289
53861,94066
237393,42497
44878,43248
1045324,99370
1626259,91266
1626260,91266
141475,325365
1168791,186079
239818,17189
1073817,59908
132239,45133
1279989,286407
26473,286407
53385,250653
1064947,250653
556647,72845
18969,42293
7488,338107
129694,131934
1034447,215776
62410,59843
56470,245017
991868,31073
145190,26469
49949,74849
1210543,220287
1286552,251227
1286553,251227
98385,30485
88800,339367
105729,259997
1288802,253309
1288803,253309
18357,289239
29744,86210
1408596,16530
985013,190868
1267073,316310
26854,216037
78419,222297
29922,3056
52968,30762
72258,24020
60045,62527
14692,103014
17309,71887
43222,33871
17309,28601
226552,64265
19142,34766
41795,29742
54590,34765
68750,124134
19142,70772
38692,46004
38692,124097
1108711,61717
93530,14912
967612,200487
1181284,200487
8108,92943
15557,280996
1354597,22520
1296534,257109
237784,23808
25182,39978
237875,175606
237875,63774
67924,63178
32375,80374
67924,80374
67924,82113
67924,43294
67924,51912
67924,56920
67924,340961
67924,58701
67924,54166
67924,11048
67924,11053
67924,11055
67924,84066
131617,95756
1006734,95756
1182407,200938
529140,76112
1036315,220782
954780,128121
224846,113284
96199,113284
1567485,113284
84470,220731
1112464,315893
182892,55229
227333,80177
1389040,314996
124748,328111
7067,172014
106239,172014
958839,172014
932971,60142
2106,88018
932533,85739
933176,319188
84748,57011
16137,18839
1133902,153153
151211,253315
1202450,217576
1190819,320430
1088936,240581
84885,223946
78069,14406
78069,44937
12840,96382
172,333346
235417,111237
102439,60495
72258,92208
65115,14565
1005134,264038
1307554,222951
1294627,49214
1013089,337876
1052664,223706
72960,256962
94471,309425
110876,343921
30723,84450
40549,84450
55728,8703
50105,11218
68641,11218
102177,28851
56512,238615
930333,321068
129952,245842
16830,78338
51932,212934
70055,25318
81476,302156
52609,274854
11012,287903
19769,297761
549487,335676
583495,44511
1023419,300900
82505,21840
1192146,207909
79282,120194
93257,25168
85445,19620
128612,251577
931237,120664
1036754,120664
1072353,120664
32576,115463
6046,47933
58189,188927
1248900,345896
109070,108677
2662,175553
57359,114255
1058225,114255
18899,64305
17247,30780
76813,107937
1123763,139357
76813,228012
85387,19951
14086,31983
76813,31983
88817,31983
984152,31983
1013132,31983
1076979,31983
1188847,31983
1544559,74481
62410,15724
234478,30974
93529,25329
71276,79464
85585,19672
22692,20310
583399,78233
64099,168501
529185,74586
529184,74586
78336,19342
151980,94585
129438,196032
140264,276909
1314431,276909
1331173,276909
140244,256273
59028,256273
1461473,277558
5892,299939
129231,43083
129232,43083
64815,38546
130610,224087
146484,13733
146481,13733
87014,38238
109680,32782
32297,73147
40256,293452
936622,163406
544818,32038
1642,83388
66022,83388
929343,257407
19346,1838
1769,92657
96369,102368
550162,32742
550163,32742
31894,58089
31894,215741
31894,60202
31894,45004
32375,45004
57641,45004
31894,58545
31894,56366
225967,201913
139280,220153
61440,341176
1066705,338100
1072598,279977
1028307,97082
1034316,97082
1070241,96128
1156205,69160
65608,69160
65611,69160
88782,22114
1204410,219666
996539,81434
53090,282502
88096,21950
76813,109001
237051,80880
1033808,46403
76813,166255
84956,140883
85725,33460
85894,155308
224519,108665
62410,29014
23217,38877
41041,293238
221508,53774
136531,46513
40940,5064
239485,49106
1743496,60568
62410,201099
1294627,17903
87550,20688
76813,15761
93193,117319
87550,14705
87356,41902
87355,41902
1032103,160265
87772,71308
86783,19670
548474,51730
545084,75744
107250,80156
62410,39901
135177,37588
557210,69785
85387,115124
1002925,155397
229130,287767
150478,20742
88441,131940
35452,66212
99436,41378
93193,66340
65981,56095
95675,64257
18899,49642
62410,73652
99436,141131
70673,41377
1141391,159636
229289,59404
76451,44977
1284691,38594
95675,54503
76449,14194
64856,70006
584527,49967
301314,75840
76813,31248
990865,128206
562206,212754
56340,85702
107668,85702
83762,18881
17282,28796
78012,286519
81809,13592
1052645,113190
28976,217341
52139,214756
220275,79935
77362,43099
100888,53220
1357684,289159
1357685,289159
114380,305594
1042011,247645
231385,265018
87537,16318
10707,86828
8023,211672
124747,211672
1190581,207686
932774,85968
14773,49375
14773,148784
14773,242382
14773,35926
8482,40793
8482,42685
8482,63887
1155084,172457
234630,227690
1042010,264085
112674,139075
66889,27637
1293617,314327
1371324,296178
82800,22390
88039,24090
85808,47407
1135467,165621
52329,10450
64815,19792
33534,19386
162311,19386
176058,19386
176059,19386
176060,19386
65719,14619
22353,36896
